10;1648,8026891971795
20;488,2791899404152
30;230,77845856580592
40;132,8232744878469
50;85,7516440392173
60;59,98734192601339
70;44,69681787436801
80;35,13113385657881
90;28,93938067680184
100;24,85052981500015
110;22,129855574363095
120;20,32976404508497
130;19,16582802650241
140;18,45094304213604
150;18,058430774224707
160;17,900419391383146
170;17,914687140265336
180;18,056392165739048
190;18,29272553335052
200;18,599368076381182
210;18,958091031488955
220;19,355099622693988
230;19,77986970181959
240;20,224317966404392
250;20,68220181084361
260;21,148679760557958
270;21,61998581913894
280;22,09318568347747
290;22,56599250389465
300;23,036626431154087
310;23,503706689666636
320;23,966168038635402
330;24,423195677639384
340;24,874174213623068
350;25,318647427660125
360;25,756286393791584
370;26,186864098531906
380;26,610235150305044
390;27,026319496410792
400;27,435089311645445
410;27,836558409144473
420;28,23077366597967
430;28,617808064840403
440;28,997755037014663
450;29,370723856933445
460;29,73683588926197
470;30,09622152926861
480;30,44901770850523
490;30,795365862599805
500;31,135410277641917
510;31,469296747347673
520;31,797171485770885
530;32,11918025044537
540;32,43546763900771
550;32,746176528960696
560;33,05144763560858
570;33,35141916757096
580;33,64622656285777
590;33,936002291418156
600;34,220875712482545
610;34,50097297699944
620;34,776416967104765
630;35,047327265914376
640;35,31382015205224
650;35,57600861425799
660;35,834002382192715
670;36,087907970206615
680;36,337828731371864
690;36,583864919532814
700;36,82611375750359
710;37,06466950985698
720;37,299623559014094
730;37,53106448356517
740;37,759078137938076
750;37,983747732687974
760;38,20515391481161
770;38,42337484760154
780;38,638486289646636
790;38,85056167266415
800;39,05967217791304
810;39,26588681099359
820;39,46927247488327
830;39,66989404109792
840;39,867814418898895
850;40,06309462249268
860;40,25579383619302
870;40,44596947753216
880;40,633677258323296
890;40,81897124368962
900;41,00190390908291
910;41,182526195325266
920;41,36088756171128
930;41,53703603721507
940;41,71101826984895
950;41,882879574223665
960;42,05266397736237
970;42,22041426282152
980;42,38617201317245
990;42,549977650898256
1000;42,71187047775953
1010;42,87188871268305
1020;43,030069528226086
1030;43,18644908566828
1040;43,341062568782306
1050;43,493944216332785
1060;43,64512735335199
1070;43,794644421239454
1080;43,942527006730984
1090;44,088805869781524
1100;44,23351097040435
1110;44,376671494508116
1120;44,518315878771176
1130;44,65847183459205
1140;44,79716637115256
1150;44,93442581762921
1160;45,070275844587194
1170;45,204741484589476
1180;45,33784715205271
1190;45,46961666238032
1200;45,6000732504012
1210;45,72923958814273
1220;45,857137801964086
1230;45,98378948907534
1240;46,10921573346797
1250;46,23343712127864
1260;46,35647375561012
1270;46,47834527083017
1280;46,599070846369415
1290;46,71866922003758
1300;46,83715870087773
1310;46,95455718157564
1320;47,07088215044288
1330;47,186150702989124
1340;47,300379553100626
1350;47,41358504383927
1360;47,52578315787741
1370;47,63698952758239
1380;47,74721944476383
1390;47,856487870097205
1400;47,96480944223518
1410;48,07219848661944
1420;48,178669024003476
1430;48,284234778697744
1440;48,38890918654737
1450;48,492705402652405
1460;48,59563630884018
1470;48,69771452089872
1480;48,79895239558064
1490;48,89936203738496
1500;48,99895530512583
1510;49,09774381829537
1520;49,19573896322839
1530;49,29295189907572
1540;49,38939356359348
1550;49,4850746787546
1560;49,58000575618879
1570;49,67419710245739
1580;49,76765882416848
1590;49,860400832938176
1600;49,95243285020353
1610;50,04376441189161
1620;50,13440487295052
1630;50,22436341174668
1640;50,313649034332734
1650;50,40227057859118
1660;50,490236718257286
1670;50,57755596682566
1680;50,66423668134423
1690;50,75028706609994
1700;50,8357151761989
1710;50,920528921045126
1720;51,00473606772119
1730;51,08834424427359
1740;51,17136094290648
1750;51,253793523086465
1760;51,335649214561165
1770;51,41693512029492
1780;51,49765821932363
1790;51,577825369531766
1800;51,65744331035396
1810;51,736518665403345
1820;51,815057945029224
1830;51,893067548806194
1840;51,970553767956766
1850;52,04752278770985
1860;52,123980689596586
1870;52,19993345368619
1880;52,275386960762766
1890;52,35034699444583
1900;52,42481924325544
1910;52,498809302624224
1920;52,57232267685742
1930;52,6453647810431
1940;52,71794094291325
1950;52,79005640465806
1960;52,8617163246941
1970;52,93292577938815
1980;53,00368976473785
1990;53,07401319801051
2000;53,14390091934112
2010;53,21335769329108
2020;53,28238821036838
2030;53,350997088510695
2040;53,4191888745323
2050;53,48696804553574
2060;53,554339010289496
2070;53,62130611057252
2080;53,68787362248631
2090;53,75404575773601
2100;53,81982666488086
2110;53,885220430554966
2120;53,95023108065961
2130;54,01486258152724
2140;54,079118841058545
2150;54,143003709832904
2160;54,20652098219315
2170;54,26967439730536
2180;54,332467640194146
2190;54,3949043427544
2200;54,456988084739976
2210;54,518722394729785
2220;54,580110751072176
2230;54,64115658280816
2240;54,7018632705735
2250;54,76223414748129
2260;54,82227249998434
2270;54,881981568718835
2280;54,94136454932912
2290;55,000424593274516
2300;55,05916480861845
2310;55,11758826080025
2320;55,175697973390484
2330;55,23349692882956
2340;55,29098806915078
2350;55,34817429668752
2360;55,405058474765696
2370;55,46164342838107
2380;55,51793194486257
2390;55,57392677452113
2400;55,62963063128544
2410;55,685046193323906
2420;55,74017610365382
2430;55,795022970737776
2440;55,84958936906774
2450;55,90387783973712
2460;55,95789089100094
2470;56,011630998824735
2480;56,065100607421826
2490;56,11830212978027
2500;56,171237948178536
2510;56,22391041469112
2520;56,27632185168384
2530;56,32847455229931
2540;56,38037078093256
2550;56,43201277369735
2560;56,483402738883115
2570;56,53454285740286
2580;56,58543528323254
2590;56,6360821438413
2600;56,68648554061368
2610;56,73664754926363
2620;56,78657022024017
2630;56,836255579125535
2640;56,885705627025395
2650;56,934922340951736
2660;56,98390767419849
2670;57,032663556709636
2680;57,081191895440725
2690;57,129494574713384
2700;57,17757345656304
2710;57,225430381080265
2720;57,273067166745626
2730;57,3204856107583
2740;57,36768748935863
2750;57,41467455814451
2760;57,46144855238228
2770;57,508011187311496
2780;57,554364158444336
2790;57,60050914185945
2800;57,64644779449053
2810;57,69218175440944
2820;57,737712641104594
2830;57,783042055753796
2840;57,8281715814926
2850;57,873102783677666
2860;57,917837210145436
2870;57,96237639146619
2880;58,00672184119355
2890;58,05087505610976
2900;58,09483751646636
2910;58,1386106862209
2920;58,182196013269156
2930;58,22559492967369
2940;58,26880885188827
2950;58,31183918097811
2960;58,35468730283691
2970;58,39735458839941
2980;58,43984239385098
2990;58,48215206083322
3000;58,524284916645996
3010;58,56624227444636
3020;58,6080254334439
3030;58,64963567909258
3040;58,69107428327982
3050;58,732342504512
3060;58,7734415880969
3070;58,81437276632342
3080;58,85513725863773
3090;58,89573627181719
3100;58,93617100014061
3110;58,97644262555649
3120;59,01655231784787
3130;59,056501234794816
