348,20246054753403
289,2073066428989
255,29004058818822
237,41592471880728
229,99316531698344
229,45721430511128
233,48019424625926
240,51152223981217
249,50177104765422
259,73174904001456
270,70398169830383
282,07226223825114
293,59501303034534
305,1038726997663
316,4822130235012
327,6502470988287
338,5545826388612
349,1608161630225
359,44823443072414
369,4059932180772
379,03034276776566
388,32260184958005
397,28767183181117
405,9329432745397
414,2674897820452
422,30147334039606
430,0457061634239
437,5113288717901
444,7095754536252
451,6516031403418
458,3483709310975
464,810554607331
471,04848911108917
477,0721314120447
482,8910386682081
488,5143577453343
493,95082310908515
499,2087608217371
504,29609691991385
509,2203688644801
513,9887390702492
518,6080097652825
523,0846386151065
527,4247546895219
531,6341744589702
535,7184175913118
539,6827223842317
543,5320607177758
547,2711524491759
550,9044792007676
554,4362975134967
557,8706513547904
561,2113839816947
564,4621491690509
567,6264218188875
570,707507971653
573,7085542429237
576,632556711069
579,4823692823688
582,2607115604342
584,9701762466642
587,6132360979867
590,1922504674226
592,7094714520844
595,1670496722185
597,5670397037954
599,9114051860286
602,2020236240553
604,4406909058872
606,6291255516237
608,7689727118467
610,8618079310814
612,9091406912113
614,9124177487956
616,8730262793468
618,7922968407701
620,6715061673777
622,511879805147
624,3145945981743
626,0807810356315
627,8115254679115
629,5078722000725
631,1708254701547
632,8013513194412
634,4003793612694
635,968804454557
637,5074882878091
639,0172608789874
640,4989219962731
641,9532425044272
643,3809656411448
644,7828082275145
646,1594618164332
647,5115937825752
648,8398483572837
650,1448476115456
651,427192390003
652,6874631987706
653,9262210496614
655,1440082632478
656,3413492330504
657,5187511529946
658,6767047101448
659,8156847446106
660,9361508783998
662,0385481148811
663,1233074104338
664,1908462197501
665,2415690161872
666,2758677884682
667,2941225149633
668,2967016167148
669,2839623902872
670,2562514214835
671,2139049808848
672,1572494021385
673,0866014438535
674,002268635916
674,9045496110007
675,7937344219969
676,6701048460434
677,5339346758169
678,3854899986868
679,2250294643234
680,0528045413002
680,8690597632169
681,6740329648325
682,4679555086749
683,2510525025716
684,023543008514
684,7856402432601
685,5375517710459
686,2794796887672
687,0116208039664
687,7341668059505
688,447304430342
689,1512156173559
689,8460776640777
690,5320633710015
691,2093411830843
691,8780753255448
692,5384259346405
693,1905491836299
693,8345974041307
694,470719203065
695,0990595753736
695,7197600126841
696,332958608093
696,9387901572247
697,5373862557219
698,1288753933092
698,713383044574
699,2910317565905
699,8619412335199
700,4262284183036
700,9840075715651
701,5353903478334
702,080485869189
702,6194007964355
703,152239397894
703,6791036159092
704,2000931311574
704,7153054248391
705,2248358388379
705,7287776339209
706,2272220460561
706,7202583409164
707,2079738666362
707,6904541048901
708,167782720349
708,6400416085783
709,1073109424328
709,5696692170035
710,0271932931669
710,4799584397917
710,9280383746436
711,371505304042
711,8104299613077
712,2448816440462
712,6749282503081
713,1006363136618
713,5220710372253
713,9392963266791
714,3523748223108
714,7613679301116
715,1663358519655
715,5673376149562
715,9644310998274
716,3576730686183
716,7471191915077
717,1328240728889
717,5148412767031
717,8932233510558
718,268021852138
718,6392873674762
719,0070695385341
719,371417082684
719,7323778145706
720,0899986668858
720,4443257105755
720,79540417449
721,1432784645056
721,4879921821234
721,8295881425719
722,1681083924182
722,503594226715
722,8360862056861
723,1656241709732
723,4922472614531
723,81599392864
724,1369019516852
724,4550084519873
724,770349907421
725,0829621662012
725,3928804603912
725,7001394190619
726,0047730811204
726,3068149078089
726,6062977948893
726,9032540845225
727,1977155768473
727,4897135412731
727,7792787274898
728,0664413762051
728,3512312296201
728,6336775416427
728,9138090878558
729,191654175241
729,467240651664
729,740595915136
730,0117469228468
730,2807201999852
730,5475418483469
730,8122375547374
731,0748325991781
731,3353518629158
731,5938198362456
731,8502606261508
732,1046979637633
732,3571552116521
732,6076553709414
732,8562210882669
733,1028746625705
733,3476380517377
733,5905328790898
733,8315804397221
734,070801706701
734,3082173371234
734,5438476780369
734,7777127722286
735,0098323638873
735,2402259041351
735,4689125564397
735,695911201908
735,921240444461
736,1449186158978
736,3669637808465
736,5873937416094
736,806226042903
737,0234779764961
737,2391665857455
737,4533086700392
737,6659207891398
737,8770192674388
738,0866201981198
738,2947394472335
738,5013926576859
738,7065952531455
738,9103624418664
739,1127092204324
739,3136503774234
739,5132004970073
739,7113739624552
739,9081849595852
740,1036474801385
740,2977753250814
740,4905821078451
740,6820812574965
740,8722860218465
741,061209470495
741,2488644978152
741,4352638258781
741,6204200073179
741,8043454281428
741,9870523104859
742,1685527153065
742,3488585450352
742,5279815461682
742,7059333118101
742,8827252841677
743,0583687569956
743,2328748779951
743,4062546511637
743,578518939103
743,7496784652802
743,9197438162478
744,0887254438188
744,2566336672036
744,4234786751033
744,5892705277656
744,7540191590017
744,9177343781639
745,0804258720887
745,2421032070009
745,4027758303848
745,5624530728186
745,721144149777
745,8788581633979
746,03560410422
746,1913908528851
746,3462271818127
746,500121756841
746,6530831388409
746,8051197852982
746,9562400518691
747,1064521939082
747,2557643679659
747,4041846332634
747,5517209531376
747,6983811964633
747,8441731390474
747,9891044650014
748,1331827680872
748,2764155530408
748,4188102368722
748,5603741501425
748,7011145382197
748,8410385625111
748,9801533016761
749,1184657528164
749,2559828326471
749,3927113786473
749,5286581501899
749,6638298296544
749,7982330235186
749,9318742634325
750,0647600072743
750,1968966401894
750,3282904756087
750,4589477562546
750,5888746551254
750,7180772764673
750,8465616567269
750,9743337654904
751,1013995064061
751,2277647180913
751,353435175025
751,4784165884265
751,602714607118
751,7263348183735
751,8492827487563
751,971563864939
752,0931835745128
752,2141472267837
752,3344601135551
752,4541274698964
752,5731544749036
752,691546252443
752,8093078718861
752,9264443488307
753,0429606458134
753,1588616730076
753,274152288913
753,3888373010319
753,5029214665379
753,6164094929319
753,7293060386876
753,8416157138889
753,9533430808558
754,0644926547614
754,1750689042382
754,2850762519774
754,3945190753166
754,5034017068187
754,6117284348447
754,7195035041136
754,8267311162575
754,9334154303657
755,0395605635218
755,145170591333
755,2502495484501
755,3548014290806
755,4588301874945
755,5623397385216
755,6653339580414
755,7678166834677
755,8697917142218
755,9712628122039
756,0722337022536
756,1727080726048
