1648,8026891971795
488,2791899404152
230,77845856580592
132,8232744878469
85,7516440392173
59,98734192601339
44,69681787436801
35,13113385657881
28,93938067680184
24,85052981500015
22,129855574363095
20,32976404508497
19,16582802650241
18,45094304213604
18,058430774224707
17,900419391383146
17,914687140265336
18,056392165739048
18,29272553335052
18,599368076381182
18,958091031488955
19,355099622693988
19,77986970181959
20,224317966404392
20,68220181084361
21,148679760557958
21,61998581913894
22,09318568347747
22,56599250389465
23,036626431154087
23,503706689666636
23,966168038635402
24,423195677639384
24,874174213623068
25,318647427660125
25,756286393791584
26,186864098531906
26,610235150305044
27,026319496410792
27,435089311645445
27,836558409144473
28,23077366597967
28,617808064840403
28,997755037014663
29,370723856933445
29,73683588926197
30,09622152926861
30,44901770850523
30,795365862599805
31,135410277641917
31,469296747347673
31,797171485770885
32,11918025044537
32,43546763900771
32,746176528960696
33,05144763560858
33,35141916757096
33,64622656285777
33,936002291418156
34,220875712482545
34,50097297699944
34,776416967104765
35,047327265914376
35,31382015205224
35,57600861425799
35,834002382192715
36,087907970206615
36,337828731371864
36,583864919532814
36,82611375750359
37,06466950985698
37,299623559014094
37,53106448356517
37,759078137938076
37,983747732687974
38,20515391481161
38,42337484760154
38,638486289646636
38,85056167266415
39,05967217791304
39,26588681099359
39,46927247488327
39,66989404109792
39,867814418898895
40,06309462249268
40,25579383619302
40,44596947753216
40,633677258323296
40,81897124368962
41,00190390908291
41,182526195325266
41,36088756171128
41,53703603721507
41,71101826984895
41,882879574223665
42,05266397736237
42,22041426282152
42,38617201317245
42,549977650898256
42,71187047775953
42,87188871268305
43,030069528226086
43,18644908566828
43,341062568782306
43,493944216332785
43,64512735335199
43,794644421239454
43,942527006730984
44,088805869781524
44,23351097040435
44,376671494508116
44,518315878771176
44,65847183459205
44,79716637115256
44,93442581762921
45,070275844587194
45,204741484589476
45,33784715205271
45,46961666238032
45,6000732504012
45,72923958814273
45,857137801964086
45,98378948907534
46,10921573346797
46,23343712127864
46,35647375561012
46,47834527083017
46,599070846369415
46,71866922003758
46,83715870087773
46,95455718157564
47,07088215044288
47,186150702989124
47,300379553100626
47,41358504383927
47,52578315787741
47,63698952758239
47,74721944476383
47,856487870097205
47,96480944223518
48,07219848661944
48,178669024003476
48,284234778697744
48,38890918654737
48,492705402652405
48,59563630884018
48,69771452089872
48,79895239558064
48,89936203738496
48,99895530512583
49,09774381829537
49,19573896322839
49,29295189907572
49,38939356359348
49,4850746787546
49,58000575618879
49,67419710245739
49,76765882416848
49,860400832938176
49,95243285020353
50,04376441189161
50,13440487295052
50,22436341174668
50,313649034332734
50,40227057859118
50,490236718257286
50,57755596682566
50,66423668134423
50,75028706609994
50,8357151761989
50,920528921045126
51,00473606772119
51,08834424427359
51,17136094290648
51,253793523086465
51,335649214561165
51,41693512029492
51,49765821932363
51,577825369531766
51,65744331035396
51,736518665403345
51,815057945029224
51,893067548806194
51,970553767956766
52,04752278770985
52,123980689596586
52,19993345368619
52,275386960762766
52,35034699444583
52,42481924325544
52,498809302624224
52,57232267685742
52,6453647810431
52,71794094291325
52,79005640465806
52,8617163246941
52,93292577938815
53,00368976473785
53,07401319801051
53,14390091934112
53,21335769329108
53,28238821036838
53,350997088510695
53,4191888745323
53,48696804553574
53,554339010289496
53,62130611057252
53,68787362248631
53,75404575773601
53,81982666488086
53,885220430554966
53,95023108065961
54,01486258152724
54,079118841058545
54,143003709832904
54,20652098219315
54,26967439730536
54,332467640194146
54,3949043427544
54,456988084739976
54,518722394729785
54,580110751072176
54,64115658280816
54,7018632705735
54,76223414748129
54,82227249998434
54,881981568718835
54,94136454932912
55,000424593274516
55,05916480861845
55,11758826080025
55,175697973390484
55,23349692882956
55,29098806915078
55,34817429668752
55,405058474765696
55,46164342838107
55,51793194486257
55,57392677452113
55,62963063128544
55,685046193323906
55,74017610365382
55,795022970737776
55,84958936906774
55,90387783973712
55,95789089100094
56,011630998824735
56,065100607421826
56,11830212978027
56,171237948178536
56,22391041469112
56,27632185168384
56,32847455229931
56,38037078093256
56,43201277369735
56,483402738883115
56,53454285740286
56,58543528323254
56,6360821438413
56,68648554061368
56,73664754926363
56,78657022024017
56,836255579125535
56,885705627025395
56,934922340951736
56,98390767419849
57,032663556709636
57,081191895440725
57,129494574713384
57,17757345656304
57,225430381080265
57,273067166745626
57,3204856107583
57,36768748935863
57,41467455814451
57,46144855238228
57,508011187311496
57,554364158444336
57,60050914185945
57,64644779449053
57,69218175440944
57,737712641104594
57,783042055753796
57,8281715814926
57,873102783677666
57,917837210145436
57,96237639146619
58,00672184119355
58,05087505610976
58,09483751646636
58,1386106862209
58,182196013269156
58,22559492967369
58,26880885188827
58,31183918097811
58,35468730283691
58,39735458839941
58,43984239385098
58,48215206083322
58,524284916645996
58,56624227444636
58,6080254334439
58,64963567909258
58,69107428327982
58,732342504512
58,7734415880969
58,81437276632342
58,85513725863773
58,89573627181719
58,93617100014061
58,97644262555649
59,01655231784787
59,056501234794816
59,09629052233403
59,13592131471616
59,17539473466016
59,21471189350554
59,25387389136174
59,2928818172556
59,33173674927589
59,37043975471605
59,40899189021422
59,44739420189142
59,4856477254872
59,52375348649343
59,56171250028564
59,59952577225265
59,63719429792408
59,67471906309553
59,71210104395234
59,74934120719093
59,78644051013864
59,82339990087156
59,86022031833032
59,896902692434594
59,933447944195414
59,969856985826
60,00613072085079
60,04227004421276
60,078275842379405
60,114148993446705
60,14989036724183
60,18550082542429
60,220981221585234
60,2563324013458
60,29155520245357
60,32665045487761
60,36161898090247
60,39646159522041
60,431179105022345
60,4657723100877
60,500242002872476
60,53458896859664
60,568813985329605
60,60291782407493
60,63690124885362
60,6707650167862
60,70450987817364
60,738136576577084
60,771645848896554
60,80503842544833
60,83831503004138
60,871476380052655
60,90452318650125
60,937456154121705
60,970275981436
61,00298336082474
61,035578978597336
61,06806351506101
61,100437644589064
61,13270203568805
61,16485735106415
61,1969042476884
61,228843376861306
61,26067538427626
61,2924009100824
61,32402058894626
61,355535050113005
61,38694491746631
61,41825080958793
61,4494533398161
61,48055311630336
61,51155074207339
61,54244681507734
61,573241928249175
61,603936669560404
61,63453162207396
61,66502736399762
61,69542446873627
61,725723504943986
61,75592503657503
61,786029622934336
61,81603781872736
61,84595017410922
61,87576723473312
61,90548954179826
61,935117632097196
61,96465203806228
61,99409328781172
62,023441905195135
62,05269840983825
62,08186331718724
62,110937138552316
62,13992038115096
62,16881354815049
62,19761713870996
62,22633164802186
62,254957567352925
62,28349538408463
62,311945581753136
62,34030864008872
62,36858503505471
62,396775238885866
62,4248797201265
62,45289894366778
62,4808333707849
62,5086834591735
62,53644966298593
62,56413243286676
62,591732215988124
62,61924945608436
62,64668459348653
62,67403806515617
62,70131030471901
62,728501742497905
62,75561280554566
62,782643917677184
62,80959549950167
62,836467968453796
62,86326173882513
62,88997722179478
62,91661482545979
62,94317495486524
62,96965801203385
62,99606439599539
63,0223945028155
63,0486487256245
63,07482745464563
63,1009310772228
63,12695997784849
63,15291453819099
63,17879513712118
63,204602150739376
63,23033595240166
63,25599691274589
63,28158539971736
63,307101778594365
63,3325464120132
63,35791965999319
63,38322187996113
63,40845342677546
63,4336146527506
63,45870590768025
63,48372753886116
63,50867989111621
63,53356330681722
63,55837812590784
63,583124685925746
63,60780332202486
63,63241436699726
63,65695815129476
63,68143500305043
63,70584524809965
63,73018921000115
63,754467210057506
63,77867956733586
63,80282659868793
63,82690861877011
63,8509259400633
63,87487887289238
63,89876772544566
63,92259280379385
63,94635441190919
63,97005285168403
63,99368842294944
64,01726142349334
64,04077214907883
64,06422089346198
64,08760794840957
64,11093360371665
64,13419814722373
64,1574018648342
64,18054504053103
64,20362795639362
64,22665089261454
64,24961412751577
64,27251793756504
64,29536259739191
64,31814837980353
64,34087555580068
64,36354439459299
64,38615516361449
64,40870812853899
64,43120355329486
64,45364170008017
64,4760228293774
64,498347199968
64,52061506894692
64,54282669173676
